order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales
CA-2016-130890,2016-11-02,2016-11-06,Standard Class,JO-15280,FUR-TA-10002903,1038.84
CA-2016-130883,2016-09-26,2016-10-02,Standard Class,TB-21520,OFF-PA-10000474,141.76
CA-2016-130883,2016-09-26,2016-10-02,Standard Class,TB-21520,TEC-AC-10001956,239.8
CA-2016-130883,2016-09-26,2016-10-02,Standard Class,TB-21520,OFF-PA-10004100,31.104
CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,OFF-BI-10000778,254.058
CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,OFF-AP-10002684,194.528
CA-2017-112697,2017-12-18,2017-12-20,Second Class,AH-10195,OFF-SU-10000646,961.48
CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,OFF-FA-10002983,19.096
CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,OFF-LA-10004689,18.496
CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,TEC-AC-10002001,255.984
CA-2017-110772,2017-11-20,2017-11-24,Second Class,NZ-18565,FUR-BO-10004709,86.97
CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,FUR-FU-10004091,300.416
CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,FUR-CH-10001891,230.352
CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,FUR-FU-10002918,218.352
CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,OFF-BI-10004593,78.6
CA-2015-111451,2015-12-26,2015-12-28,First Class,KL-16555,OFF-FA-10004854,27.552
CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,OFF-PA-10002105,32.4
CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,OFF-ST-10002756,1082.48
CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,OFF-PA-10004243,56.91
CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,FUR-FU-10001861,77.6
CA-2017-142545,2017-10-28,2017-11-03,Standard Class,JD-15895,OFF-BI-10002706,14.28
US-2018-152380,2018-11-19,2018-11-23,Standard Class,JH-15910,FUR-TA-10002533,219.075
CA-2016-144253,2016-05-04,2016-05-09,Second Class,AS-10225,FUR-FU-10002671,26.8
CA-2015-130960,2015-12-30,2016-01-04,Standard Class,KB-16600,OFF-AR-10003651,9.84
CA-2015-111003,2015-06-01,2015-06-06,Standard Class,CR-12625,OFF-BI-10001072,45.48
CA-2015-111003,2015-06-01,2015-06-06,Standard Class,CR-12625,OFF-AR-10002135,289.2
CA-2018-126774,2018-04-15,2018-04-17,First Class,SH-20395,OFF-AR-10002804,4.89
CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,FUR-FU-10001918,15.136
CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,FUR-CH-10004086,466.768
CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,FUR-FU-10001756,15.232
CA-2017-142902,2017-09-12,2017-09-14,Second Class,BP-11185,OFF-LA-10000634,6.264
CA-2015-120887,2015-09-27,2015-10-03,Standard Class,TS-21205,FUR-FU-10001588,87.54
CA-2015-167850,2015-08-09,2015-08-16,Standard Class,AG-10525,TEC-PH-10002398,178.384
CA-2015-167850,2015-08-09,2015-08-16,Standard Class,AG-10525,OFF-PA-10001937,15.552
CA-2015-164259,2015-12-28,2015-12-30,First Class,SP-20860,OFF-AR-10003373,99.136
CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,FUR-CH-10002602,135.882
CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,TEC-MA-10002927,3991.98
CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,TEC-PH-10004093,275.94
CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,TEC-AC-10000892,360
CA-2015-164973,2015-11-04,2015-11-09,Standard Class,NM-18445,OFF-ST-10002974,43.57
CA-2015-156601,2015-09-19,2015-09-24,Standard Class,FA-14230,OFF-FA-10000624,7.16
CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,OFF-BI-10004593,251.52
CA-2017-162138,2017-04-23,2017-04-27,Standard Class,GK-14620,TEC-AC-10001908,99.99
CA-2018-153339,2018-11-03,2018-11-05,Second Class,DJ-13510,FUR-FU-10001967,15.992
US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,TEC-PH-10003645,290.898
US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,OFF-ST-10000675,54.224
US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,FUR-CH-10003312,786.744
US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,OFF-LA-10001074,100.24
US-2017-141544,2017-08-30,2017-09-01,First Class,PO-18850,OFF-BI-10001524,37.764
US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,TEC-PH-10004614,82.8
US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,OFF-BI-10001153,20.724
US-2017-150147,2017-04-25,2017-04-29,Second Class,JL-15850,OFF-BI-10001982,4.896
CA-2016-137946,2016-09-01,2016-09-04,Second Class,DB-13615,OFF-BI-10001922,4.752
CA-2016-137946,2016-09-01,2016-09-04,Second Class,DB-13615,TEC-CO-10001449,959.984
CA-2016-137946,2016-09-01,2016-09-04,Second Class,DB-13615,OFF-BI-10004140,14.368
CA-2015-129924,2015-07-12,2015-07-17,Standard Class,AC-10420,OFF-BI-10003314,7.712
CA-2015-129924,2015-07-12,2015-07-17,Standard Class,AC-10420,FUR-TA-10004575,698.352
CA-2016-128167,2016-06-22,2016-06-26,Second Class,KL-16645,OFF-FA-10000490,4.96
CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,OFF-AR-10000122,17.856
CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,OFF-BI-10003656,509.97
CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,OFF-FA-10002780,30.992
CA-2015-122336,2015-04-13,2015-04-17,Second Class,JD-15895,TEC-PH-10000702,71.928
US-2016-120712,2016-12-20,2016-12-24,Standard Class,CS-12130,OFF-ST-10000107,88.8
CA-2018-169901,2018-06-15,2018-06-19,Standard Class,CC-12550,TEC-PH-10002293,47.976
CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,OFF-AR-10004027,7.56
CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,OFF-PA-10000249,24.56
CA-2018-134306,2018-07-08,2018-07-12,Standard Class,TD-20995,OFF-AR-10001374,12.96
CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,TEC-AC-10000290,6.79
CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,OFF-BI-10002160,3.048
CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,OFF-PA-10001970,73.67999999999999
CA-2017-129714,2017-09-01,2017-09-03,First Class,AB-10060,OFF-BI-10004995,4355.168
CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,FUR-BO-10002268,388.704
CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,OFF-EN-10001137,8.26
CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,OFF-AR-10002399,17.04
CA-2017-138520,2017-04-08,2017-04-13,Standard Class,JL-15505,OFF-PA-10002713,34.4
CA-2017-130001,2017-04-23,2017-04-28,Standard Class,HK-14890,OFF-PA-10002666,36.24
CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,OFF-AP-10001124,647.84
CA-2018-155698,2018-03-08,2018-03-11,First Class,VB-21745,OFF-LA-10001158,20.7
CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,OFF-LA-10001158,20.7
CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,FUR-CH-10000785,488.646
CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,OFF-AR-10003732,5.56
CA-2018-144904,2018-09-25,2018-10-01,Standard Class,KW-16435,FUR-FU-10000023,47.12
CA-2015-123344,2015-09-24,2015-09-29,Standard Class,JD-16060,OFF-ST-10001713,211.96
CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,OFF-BI-10002412,23.2
CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,OFF-SU-10001225,7.36
CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,OFF-ST-10002406,104.79
CA-2017-155516,2017-10-21,2017-10-21,Same Day,MK-17905,FUR-BO-10002545,1043.92
CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,OFF-PA-10002036,25.92
CA-2018-104745,2018-05-29,2018-06-04,Standard Class,GT-14755,OFF-ST-10002205,53.424
US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,OFF-BI-10001982,8.16
US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,TEC-AC-10003911,1023.936
US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,OFF-AR-10000658,9.24
US-2015-119137,2015-07-23,2015-07-27,Standard Class,AG-10900,TEC-AC-10002076,479.04
US-2017-134656,2017-09-28,2017-10-01,First Class,MM-18280,OFF-PA-10003039,99.136
US-2018-134481,2018-08-27,2018-09-01,Standard Class,AR-10405,FUR-TA-10004915,1488.424
CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,OFF-AP-10000696,8.652
CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,OFF-ST-10003327,23.832
CA-2016-130792,2016-04-28,2016-05-05,Standard Class,RA-19915,OFF-BI-10000309,12.176
CA-2017-134775,2017-10-28,2017-10-29,First Class,AS-10285,OFF-PA-10004734,50.96
CA-2017-134775,2017-10-28,2017-10-29,First Class,AS-10285,OFF-BI-10002225,49.536
CA-2016-125395,2016-06-26,2016-06-29,Second Class,LA-16780,TEC-AC-10004708,41.9
US-2016-168935,2016-11-27,2016-12-02,Standard Class,DO-13435,FUR-TA-10000617,375.4575
US-2016-168935,2016-11-27,2016-12-02,Standard Class,DO-13435,TEC-AC-10002335,83.976
CA-2016-122756,2016-12-03,2016-12-07,Standard Class,DK-13225,TEC-MA-10001681,482.34
CA-2016-122756,2016-12-03,2016-12-07,Standard Class,DK-13225,FUR-FU-10001935,2.96
CA-2015-115973,2015-11-24,2015-11-26,First Class,NG-18430,OFF-AR-10004757,2.624
CA-2018-101798,2018-12-11,2018-12-15,Standard Class,MV-18190,OFF-BI-10000050,23.36
CA-2018-101798,2018-12-11,2018-12-15,Standard Class,MV-18190,TEC-AC-10001998,39.98
US-2015-135972,2015-09-21,2015-09-23,Second Class,JG-15115,TEC-PH-10003012,246.384
US-2015-135972,2015-09-21,2015-09-23,Second Class,JG-15115,TEC-CO-10002313,1799.97
US-2015-134971,2015-06-07,2015-06-10,Second Class,BP-11095,OFF-BI-10003982,12.462
CA-2018-102946,2018-06-30,2018-07-05,Standard Class,VP-21730,OFF-BI-10004492,75.792
CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,OFF-ST-10000798,49.96
CA-2018-165603,2018-10-17,2018-10-19,Second Class,SS-20140,OFF-PA-10002552,12.96
CA-2016-122259,2016-10-31,2016-11-04,Standard Class,HP-14815,OFF-SU-10002573,70.12
CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,OFF-ST-10001580,35.952
CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,FUR-BO-10004834,2396.2656
CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,OFF-ST-10000934,131.136
CA-2017-108987,2017-09-08,2017-09-10,Second Class,AG-10675,TEC-AC-10000158,57.584
CA-2015-113166,2015-12-24,2015-12-26,First Class,LF-17185,OFF-PA-10001947,9.568
CA-2015-155208,2015-04-16,2015-04-20,Standard Class,SP-20650,OFF-AR-10003478,39.072
CA-2018-117933,2018-12-24,2018-12-29,Standard Class,RF-19840,OFF-AP-10004249,35.91
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,TEC-AC-10000158,179.95
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,TEC-CO-10004115,1199.976
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,OFF-PA-10003724,27.15
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,FUR-TA-10002041,1004.024
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,OFF-PA-10002893,9.68
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,OFF-LA-10003766,28.35
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,OFF-PA-10001970,55.98
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,FUR-BO-10001972,1336.829
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,KH-16510,FUR-CH-10003956,113.568
CA-2018-142636,2018-11-03,2018-11-07,Standard Class,KC-16675,OFF-PA-10000157,139.86
CA-2018-142636,2018-11-03,2018-11-07,Standard Class,KC-16675,FUR-CH-10001891,307.136
CA-2018-122105,2018-06-24,2018-06-28,Standard Class,CJ-12010,OFF-AR-10004344,95.92
CA-2017-148796,2017-04-14,2017-04-18,Standard Class,PB-19150,FUR-CH-10004886,383.8
CA-2018-154816,2018-11-06,2018-11-10,Standard Class,VB-21745,OFF-PA-10003845,5.78
CA-2018-110478,2018-03-04,2018-03-09,Standard Class,SP-20860,OFF-AR-10001573,9.32
CA-2018-110478,2018-03-04,2018-03-09,Standard Class,SP-20860,OFF-EN-10000483,15.25
CA-2015-142048,2015-06-22,2015-06-25,First Class,JE-15745,TEC-AC-10004114,196.752
CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,FUR-FU-10004712,56.56
CA-2018-125388,2018-10-19,2018-10-23,Standard Class,MP-17965,OFF-ST-10000918,32.7
CA-2018-155705,2018-08-21,2018-08-23,Second Class,NF-18385,FUR-CH-10000015,866.4
CA-2018-149160,2018-11-23,2018-11-26,Second Class,JM-15265,FUR-FU-10003347,28.4
CA-2018-149160,2018-11-23,2018-11-26,Second Class,JM-15265,OFF-BI-10001543,287.92
CA-2015-101476,2015-09-12,2015-09-13,First Class,SD-20485,TEC-MA-10000029,69.99
CA-2018-152275,2018-10-01,2018-10-08,Standard Class,KH-16630,OFF-AR-10000369,6.672
US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,OFF-BI-10004584,189.588
US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,TEC-AC-10004659,700.704
US-2017-123750,2017-04-15,2017-04-21,Standard Class,RB-19795,OFF-ST-10000617,4.768
CA-2017-127369,2017-06-06,2017-06-07,First Class,DB-13060,OFF-ST-10003306,714.3
US-2015-150574,2015-12-19,2015-12-25,Standard Class,MK-18160,OFF-BI-10000773,4.812
US-2015-150574,2015-12-19,2015-12-25,Standard Class,MK-18160,TEC-AC-10002600,247.8
CA-2017-147375,2017-06-12,2017-06-14,Second Class,PO-19180,TEC-MA-10002937,1007.979
CA-2017-147375,2017-06-12,2017-06-14,Second Class,PO-19180,OFF-PA-10001970,313.488
CA-2018-130043,2018-09-15,2018-09-19,Standard Class,BB-11545,OFF-PA-10002230,31.872
CA-2018-157252,2018-01-20,2018-01-23,Second Class,CV-12805,FUR-CH-10003396,207.846
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,FUR-FU-10000246,12.22
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,OFF-ST-10000060,194.94
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,OFF-ST-10003058,70.95
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,OFF-PA-10002222,91.36
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,FUR-CH-10002372,242.94
CA-2017-115756,2017-09-05,2017-09-07,Second Class,PK-19075,OFF-LA-10001317,22.05
CA-2018-154214,2018-03-20,2018-03-25,Second Class,TB-21595,FUR-FU-10000206,2.91
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,OFF-AR-10000588,59.52
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,OFF-ST-10001469,161.94
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,OFF-AR-10001953,263.88
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,OFF-AR-10003156,30.48
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,OFF-AR-10004974,9.84
CA-2017-166674,2017-04-01,2017-04-03,Second Class,RB-19360,TEC-PH-10002365,35.12
CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,FUR-TA-10001539,284.364
CA-2018-147277,2018-10-20,2018-10-24,Standard Class,EB-13705,OFF-ST-10000142,665.408
CA-2017-100153,2017-12-13,2017-12-17,Standard Class,KH-16630,TEC-AC-10001772,63.88
US-2015-110674,2015-02-12,2015-02-18,Standard Class,SC-20095,FUR-CH-10000225,129.568
US-2017-157945,2017-09-26,2017-10-01,Standard Class,NF-18385,FUR-CH-10002331,747.558
US-2017-157945,2017-09-26,2017-10-01,Standard Class,NF-18385,OFF-EN-10001415,8.928
CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,OFF-AP-10002472,103.92
CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,TEC-AC-10004571,899.91
CA-2016-109638,2016-12-15,2016-12-22,Standard Class,JH-15985,OFF-BI-10001098,51.312
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,FUR-FU-10000023,23.56
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,FUR-TA-10001889,1272.63
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,OFF-BI-10000315,28.485
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,OFF-SU-10003505,185.376
CA-2017-109869,2017-04-22,2017-04-29,Standard Class,TN-21040,OFF-AP-10002578,78.272
US-2016-101399,2016-01-17,2016-01-24,Standard Class,JS-15940,FUR-FU-10002918,254.744
CA-2018-154907,2018-03-31,2018-04-04,Standard Class,DS-13180,FUR-BO-10002824,205.3328
US-2017-100419,2017-12-16,2017-12-20,Second Class,CC-12670,OFF-BI-10002194,4.788
CA-2016-154144,2016-12-20,2016-12-24,Standard Class,MH-17785,OFF-PA-10004071,55.48
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,OFF-ST-10002743,340.92
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,FUR-BO-10001601,222.666
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,TEC-PH-10002680,703.968
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,OFF-ST-10001321,92.52
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,OFF-PA-10001509,62.65
CA-2015-144666,2015-11-09,2015-11-11,Second Class,JP-15520,OFF-PA-10003465,94.85
CA-2017-103891,2017-07-12,2017-07-19,Standard Class,KH-16690,TEC-PH-10000149,95.76
CA-2017-152632,2017-10-27,2017-11-02,Standard Class,JE-15475,FUR-FU-10002671,40.2
CA-2017-100790,2017-06-26,2017-07-02,Standard Class,JG-15805,OFF-AR-10003045,14.7
CA-2017-100790,2017-06-26,2017-07-02,Standard Class,JG-15805,OFF-ST-10000689,704.25
CA-2015-134677,2015-10-06,2015-10-10,Standard Class,XP-21865,TEC-AC-10001445,9.09
CA-2015-127691,2015-07-22,2015-07-27,Standard Class,EM-14065,OFF-AR-10002053,5.96
CA-2015-127691,2015-07-22,2015-07-27,Standard Class,EM-14065,TEC-AC-10002567,159.98
CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,OFF-LA-10003923,29.6
CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,FUR-BO-10001337,514.165
CA-2018-140963,2018-06-10,2018-06-13,First Class,MT-18070,TEC-PH-10001924,279.96
CA-2015-154627,2015-10-29,2015-10-31,First Class,SA-20830,TEC-PH-10001363,2735.952
CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,TEC-PH-10000376,7.992
CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,TEC-AC-10000303,63.984
CA-2015-133753,2015-06-09,2015-06-13,Second Class,CW-11905,OFF-AR-10001953,70.368
CA-2015-113362,2015-09-14,2015-09-19,Standard Class,AJ-10960,OFF-ST-10001809,449.15
CA-2015-113362,2015-09-14,2015-09-19,Standard Class,AJ-10960,OFF-EN-10003845,11.07
CA-2017-169166,2017-05-09,2017-05-14,Standard Class,SS-20590,TEC-AC-10000991,93.98
US-2017-120929,2017-03-18,2017-03-21,Second Class,RO-19780,FUR-TA-10001857,189.882
CA-2016-134782,2016-12-27,2016-12-31,Standard Class,MD-17350,OFF-EN-10001434,105.42
CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,OFF-BI-10002498,119.616
CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,FUR-FU-10004864,255.76
CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,FUR-CH-10002602,241.568
CA-2017-126158,2017-07-25,2017-07-31,Standard Class,SC-20095,FUR-FU-10000073,69.3
US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,OFF-BI-10001670,22.62
US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,OFF-BI-10001658,14.952
US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,FUR-CH-10001215,801.568
US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,OFF-BI-10000831,2.376
US-2017-105578,2017-05-30,2017-06-04,Standard Class,MY-17380,OFF-PA-10000357,32.792
CA-2018-134978,2018-11-12,2018-11-15,Second Class,EB-13705,OFF-BI-10003274,15.92
CA-2016-145352,2016-03-16,2016-03-22,Standard Class,CM-12385,OFF-AR-10001662,2.74
CA-2016-145352,2016-03-16,2016-03-22,Standard Class,CM-12385,OFF-AR-10003856,8.34
CA-2016-145352,2016-03-16,2016-03-22,Standard Class,CM-12385,OFF-ST-10001228,46.74
CA-2016-145352,2016-03-16,2016-03-22,Standard Class,CM-12385,OFF-BI-10003527,6354.95
CA-2018-135307,2018-11-26,2018-11-27,First Class,LS-17245,FUR-FU-10001290,126.3
CA-2018-135307,2018-11-26,2018-11-27,First Class,LS-17245,TEC-AC-10002399,38.04
CA-2017-106341,2017-10-20,2017-10-23,First Class,LF-17185,OFF-AR-10002053,7.152
CA-2018-163405,2018-12-21,2018-12-25,Standard Class,BN-11515,OFF-AR-10003811,6.63
CA-2018-163405,2018-12-21,2018-12-25,Standard Class,BN-11515,OFF-AR-10001246,5.88
CA-2018-127432,2018-01-22,2018-01-27,Standard Class,AD-10180,TEC-CO-10003236,2999.95
CA-2018-127432,2018-01-22,2018-01-27,Standard Class,AD-10180,OFF-ST-10004507,51.45
CA-2018-127432,2018-01-22,2018-01-27,Standard Class,AD-10180,OFF-PA-10001667,11.96
CA-2018-127432,2018-01-22,2018-01-27,Standard Class,AD-10180,OFF-ST-10004459,1126.02
CA-2016-157812,2016-03-22,2016-03-26,Standard Class,DB-13210,TEC-AC-10000171,18.392
CA-2016-157812,2016-03-22,2016-03-26,Standard Class,DB-13210,OFF-ST-10000736,129.568
CA-2016-157812,2016-03-22,2016-03-26,Standard Class,DB-13210,OFF-BI-10000285,14.112
CA-2018-145142,2018-01-23,2018-01-25,First Class,MC-17605,FUR-TA-10001857,210.98
US-2017-139486,2017-05-21,2017-05-23,First Class,LH-17155,TEC-PH-10003555,55.176
US-2017-139486,2017-05-21,2017-05-23,First Class,LH-17155,TEC-AC-10003832,66.26
CA-2016-158792,2016-12-26,2017-01-02,Standard Class,BD-11605,OFF-FA-10002815,22.2
CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,FUR-CH-10003379,683.952
CA-2018-113558,2018-10-21,2018-10-26,Standard Class,PH-18790,FUR-FU-10001756,45.696
US-2016-138303,2016-09-03,2016-09-07,Standard Class,MG-18145,OFF-ST-10004963,36.336
US-2016-138303,2016-09-03,2016-09-07,Standard Class,MG-18145,OFF-SU-10002881,666.248
US-2016-138303,2016-09-03,2016-09-07,Standard Class,MG-18145,OFF-EN-10001335,52.512
CA-2016-102848,2016-11-07,2016-11-09,Second Class,KB-16240,FUR-CH-10000595,190.72
US-2018-129441,2018-09-07,2018-09-11,Standard Class,JC-15340,FUR-FU-10000448,47.94
CA-2017-168753,2017-05-29,2017-06-01,Second Class,RL-19615,TEC-PH-10000984,979.95
CA-2017-168753,2017-05-29,2017-06-01,Second Class,RL-19615,OFF-BI-10002557,22.75
CA-2017-126613,2017-07-10,2017-07-16,Standard Class,AA-10375,OFF-ST-10001325,16.768
US-2018-122637,2018-09-03,2018-09-08,Second Class,EP-13915,OFF-BI-10002429,42.616
CA-2016-147851,2016-12-03,2016-12-08,Standard Class,MP-17470,OFF-BI-10004528,10.752
CA-2016-134894,2016-12-07,2016-12-11,Standard Class,DK-12985,OFF-AP-10001271,152.94
CA-2016-134894,2016-12-07,2016-12-11,Standard Class,DK-12985,FUR-CH-10002647,283.92
CA-2015-140795,2015-02-01,2015-02-03,First Class,BD-11500,TEC-AC-10001432,468.9
CA-2017-136924,2017-07-14,2017-07-17,First Class,ES-14080,TEC-PH-10002262,380.864
US-2016-120161,2016-12-18,2016-12-23,Standard Class,LM-17065,OFF-ST-10001809,646.776
CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,TEC-AC-10001465,58.112
CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,TEC-PH-10002597,100.792
CA-2015-103849,2015-05-11,2015-05-16,Standard Class,PG-18895,FUR-FU-10000723,66.112
